agent_type,model,violation_type,example_id,level,language,detection_success,detected_violation_type,actual_violation_type,processing_time,api_call_success
langgraph,llama3-2-3b,LSP,LSP_6,MODERATE,PYTHON,True,LSP,LSP,0.68,True
langgraph,llama3-2-3b,LSP,LSP_7,MODERATE,KOTLIN,True,LSP,LSP,0.82,True
langgraph,llama3-2-3b,LSP,LSP_8,MODERATE,C#,True,LSP,LSP,0.68,True
langgraph,llama3-2-3b,LSP,LSP_9,HARD,JAVA,False,OCP,LSP,1.08,True
langgraph,llama3-2-3b,LSP,LSP_10,HARD,PYTHON,False,OCP,LSP,1.16,True
langgraph,llama3-2-3b,LSP,LSP_11,HARD,KOTLIN,False,OCP,LSP,0.93,True
langgraph,llama3-2-3b,LSP,LSP_12,HARD,C#,False,OCP,LSP,1.13,True
langgraph,llama3-2-3b,LSP,LSP_13,EASY,JAVA,True,LSP,LSP,0.61,True
langgraph,llama3-2-3b,LSP,LSP_14,EASY,PYTHON,False,OCP,LSP,0.52,True
langgraph,llama3-2-3b,LSP,LSP_15,EASY,KOTLIN,True,LSP,LSP,0.59,True
langgraph,llama3-2-3b,LSP,LSP_16,EASY,C#,False,OCP,LSP,0.52,True
langgraph,llama3-2-3b,LSP,LSP_17,MODERATE,JAVA,True,LSP,LSP,0.83,True
langgraph,llama3-2-3b,LSP,LSP_18,MODERATE,PYTHON,False,OCP,LSP,0.66,True
langgraph,llama3-2-3b,LSP,LSP_19,MODERATE,KOTLIN,False,OCP,LSP,0.7,True
langgraph,llama3-2-3b,LSP,LSP_20,MODERATE,C#,True,LSP,LSP,0.72,True
langgraph,llama3-2-3b,LSP,LSP_21,HARD,JAVA,False,OCP,LSP,0.91,True
langgraph,llama3-2-3b,LSP,LSP_22,HARD,PYTHON,False,OCP,LSP,1.11,True
langgraph,llama3-2-3b,LSP,LSP_23,HARD,KOTLIN,False,OCP,LSP,0.95,True
langgraph,llama3-2-3b,LSP,LSP_24,HARD,C#,False,OCP,LSP,1.13,True
langgraph,llama3-2-3b,LSP,LSP_25,EASY,JAVA,False,OCP,LSP,0.6,True
langgraph,llama3-2-3b,LSP,LSP_26,EASY,PYTHON,False,DIP,LSP,0.51,True
langgraph,llama3-2-3b,LSP,LSP_27,EASY,KOTLIN,False,OCP,LSP,0.62,True
langgraph,llama3-2-3b,LSP,LSP_28,EASY,C#,False,DIP,LSP,0.62,True
langgraph,llama3-2-3b,LSP,LSP_29,MODERATE,JAVA,False,DIP,LSP,0.79,True
langgraph,llama3-2-3b,LSP,LSP_30,MODERATE,PYTHON,False,OCP,LSP,0.86,True
langgraph,llama3-2-3b,LSP,LSP_31,MODERATE,KOTLIN,False,OCP,LSP,0.8,True
langgraph,llama3-2-3b,LSP,LSP_32,MODERATE,C#,False,OCP,LSP,0.88,True
langgraph,llama3-2-3b,LSP,LSP_33,HARD,JAVA,False,OCP,LSP,1.22,True
langgraph,llama3-2-3b,LSP,LSP_34,HARD,PYTHON,False,DIP,LSP,1.35,True
langgraph,llama3-2-3b,LSP,LSP_35,HARD,KOTLIN,False,OCP,LSP,1.37,True
langgraph,llama3-2-3b,LSP,LSP_36,HARD,C#,False,OCP,LSP,1.44,True
langgraph,llama3-2-3b,LSP,LSP_37,EASY,JAVA,True,LSP,LSP,0.67,True
langgraph,llama3-2-3b,LSP,LSP_38,EASY,PYTHON,True,LSP,LSP,0.7,True
langgraph,llama3-2-3b,LSP,LSP_39,EASY,KOTLIN,True,LSP,LSP,0.68,True
langgraph,llama3-2-3b,LSP,LSP_40,EASY,C#,True,LSP,LSP,0.68,True
langgraph,llama3-2-3b,LSP,LSP_41,MODERATE,JAVA,False,OCP,LSP,0.72,True
langgraph,llama3-2-3b,LSP,LSP_42,MODERATE,PYTHON,False,OCP,LSP,0.73,True
langgraph,llama3-2-3b,LSP,LSP_43,MODERATE,KOTLIN,False,OCP,LSP,0.68,True
langgraph,llama3-2-3b,LSP,LSP_44,MODERATE,C#,True,LSP,LSP,0.79,True
langgraph,llama3-2-3b,LSP,LSP_45,HARD,JAVA,False,OCP,LSP,1.15,True
langgraph,llama3-2-3b,LSP,LSP_46,HARD,PYTHON,False,OCP,LSP,0.95,True
langgraph,llama3-2-3b,LSP,LSP_47,HARD,KOTLIN,False,OCP,LSP,0.88,True
langgraph,llama3-2-3b,LSP,LSP_48,HARD,C#,False,OCP,LSP,1.25,True
langgraph,llama3-2-3b,ISP,ISP_1,EASY,CSHARP,False,LSP,ISP,0.82,True
langgraph,llama3-2-3b,ISP,ISP_2,EASY,CSHARP,False,LSP,ISP,0.79,True
langgraph,llama3-2-3b,ISP,ISP_3,EASY,CSHARP,True,ISP,ISP,0.57,True
langgraph,llama3-2-3b,ISP,ISP_4,EASY,CSHARP,False,LSP,ISP,0.7,True
langgraph,llama3-2-3b,ISP,ISP_5,HARD,CSHARP,False,OCP,ISP,1.37,True
langgraph,llama3-2-3b,ISP,ISP_6,HARD,CSHARP,False,OCP,ISP,1.34,True
langgraph,llama3-2-3b,ISP,ISP_7,HARD,CSHARP,False,OCP,ISP,1.76,True
langgraph,llama3-2-3b,ISP,ISP_8,HARD,CSHARP,False,OCP,ISP,1.25,True
langgraph,llama3-2-3b,ISP,ISP_9,MODERATE,CSHARP,False,OCP,ISP,0.99,True
langgraph,llama3-2-3b,ISP,ISP_10,MODERATE,CSHARP,False,OCP,ISP,1.13,True
langgraph,llama3-2-3b,ISP,ISP_11,MODERATE,CSHARP,False,OCP,ISP,0.8,True
langgraph,llama3-2-3b,ISP,ISP_12,MODERATE,CSHARP,False,OCP,ISP,0.86,True
langgraph,llama3-2-3b,ISP,ISP_13,EASY,JAVA,False,LSP,ISP,0.77,True
langgraph,llama3-2-3b,ISP,ISP_14,EASY,JAVA,False,OCP,ISP,0.62,True
langgraph,llama3-2-3b,ISP,ISP_15,EASY,JAVA,False,OCP,ISP,0.56,True
langgraph,llama3-2-3b,ISP,ISP_16,EASY,JAVA,False,LSP,ISP,0.48,True
langgraph,llama3-2-3b,ISP,ISP_17,HARD,JAVA,False,OCP,ISP,1.36,True
langgraph,llama3-2-3b,ISP,ISP_18,HARD,JAVA,False,OCP,ISP,1.39,True
langgraph,llama3-2-3b,ISP,ISP_19,HARD,JAVA,False,OCP,ISP,1.62,True
langgraph,llama3-2-3b,ISP,ISP_20,HARD,JAVA,False,OCP,ISP,1.21,True
langgraph,llama3-2-3b,ISP,ISP_21,MODERATE,JAVA,False,OCP,ISP,1.04,True
langgraph,llama3-2-3b,ISP,ISP_22,MODERATE,JAVA,False,OCP,ISP,0.99,True
langgraph,llama3-2-3b,ISP,ISP_23,MODERATE,JAVA,False,OCP,ISP,0.75,True
langgraph,llama3-2-3b,ISP,ISP_24,MODERATE,JAVA,False,LSP,ISP,0.88,True
langgraph,llama3-2-3b,ISP,ISP_25,EASY,KOTLIN,False,LSP,ISP,0.74,True
langgraph,llama3-2-3b,ISP,ISP_26,EASY,KOTLIN,False,LSP,ISP,0.78,True
langgraph,llama3-2-3b,ISP,ISP_27,EASY,KOTLIN,False,OCP,ISP,0.54,True
langgraph,llama3-2-3b,ISP,ISP_28,EASY,KOTLIN,False,LSP,ISP,0.55,True
langgraph,llama3-2-3b,ISP,ISP_29,HARD,KOTLIN,False,OCP,ISP,1.15,True
langgraph,llama3-2-3b,ISP,ISP_30,HARD,KOTLIN,False,OCP,ISP,1.26,True
langgraph,llama3-2-3b,ISP,ISP_31,HARD,KOTLIN,False,OCP,ISP,1.58,True
langgraph,llama3-2-3b,ISP,ISP_32,HARD,KOTLIN,False,OCP,ISP,1.07,True
langgraph,llama3-2-3b,ISP,ISP_33,MODERATE,KOTLIN,False,OCP,ISP,0.89,True
langgraph,llama3-2-3b,ISP,ISP_34,MODERATE,KOTLIN,False,OCP,ISP,1.13,True
langgraph,llama3-2-3b,ISP,ISP_35,MODERATE,KOTLIN,False,OCP,ISP,0.74,True
langgraph,llama3-2-3b,ISP,ISP_36,MODERATE,KOTLIN,False,LSP,ISP,0.81,True
langgraph,llama3-2-3b,ISP,ISP_37,EASY,PYTHON,False,LSP,ISP,0.65,True
langgraph,llama3-2-3b,ISP,ISP_38,EASY,PYTHON,False,LSP,ISP,0.69,True
langgraph,llama3-2-3b,ISP,ISP_39,EASY,PYTHON,False,OCP,ISP,0.55,True
langgraph,llama3-2-3b,ISP,ISP_40,EASY,PYTHON,False,LSP,ISP,0.71,True
langgraph,llama3-2-3b,ISP,ISP_41,HARD,PYTHON,False,OCP,ISP,1.41,True
langgraph,llama3-2-3b,ISP,ISP_42,HARD,PYTHON,False,OCP,ISP,1.3,True
langgraph,llama3-2-3b,ISP,ISP_43,HARD,PYTHON,False,OCP,ISP,1.58,True
langgraph,llama3-2-3b,ISP,ISP_44,HARD,PYTHON,False,LSP,ISP,1.11,True
langgraph,llama3-2-3b,ISP,ISP_45,MODERATE,PYTHON,False,LSP,ISP,0.98,True
langgraph,llama3-2-3b,ISP,ISP_46,MODERATE,PYTHON,False,LSP,ISP,1.06,True
langgraph,llama3-2-3b,ISP,ISP_47,MODERATE,PYTHON,False,OCP,ISP,0.73,True
langgraph,llama3-2-3b,ISP,ISP_48,MODERATE,PYTHON,False,LSP,ISP,0.85,True
langgraph,llama3-2-3b,DIP,DIP_1,EASY,JAVA,True,DIP,DIP,0.53,True
langgraph,llama3-2-3b,DIP,DIP_2,EASY,PYTHON,True,DIP,DIP,0.49,True
langgraph,llama3-2-3b,DIP,DIP_3,EASY,KOTLIN,True,DIP,DIP,0.49,True
langgraph,llama3-2-3b,DIP,DIP_4,EASY,C#,True,DIP,DIP,0.48,True
langgraph,llama3-2-3b,DIP,DIP_5,MODERATE,JAVA,True,DIP,DIP,0.67,True
langgraph,llama3-2-3b,DIP,DIP_6,MODERATE,PYTHON,True,DIP,DIP,0.63,True
langgraph,llama3-2-3b,DIP,DIP_7,MODERATE,KOTLIN,True,DIP,DIP,0.68,True
langgraph,llama3-2-3b,DIP,DIP_8,MODERATE,C#,True,DIP,DIP,0.66,True
langgraph,llama3-2-3b,DIP,DIP_9,HARD,JAVA,True,DIP,DIP,0.95,True
langgraph,llama3-2-3b,DIP,DIP_10,HARD,PYTHON,True,DIP,DIP,0.91,True
langgraph,llama3-2-3b,DIP,DIP_11,HARD,KOTLIN,True,DIP,DIP,0.87,True
langgraph,llama3-2-3b,DIP,DIP_12,HARD,C#,True,DIP,DIP,1.01,True
langgraph,llama3-2-3b,DIP,DIP_13,EASY,JAVA,True,DIP,DIP,0.5,True
langgraph,llama3-2-3b,DIP,DIP_14,EASY,PYTHON,True,DIP,DIP,0.49,True
langgraph,llama3-2-3b,DIP,DIP_15,EASY,KOTLIN,True,DIP,DIP,0.5,True
langgraph,llama3-2-3b,DIP,DIP_16,EASY,C#,True,DIP,DIP,0.5,True
langgraph,llama3-2-3b,DIP,DIP_17,MODERATE,JAVA,False,OCP,DIP,0.76,True
langgraph,llama3-2-3b,DIP,DIP_18,MODERATE,PYTHON,False,OCP,DIP,0.65,True
langgraph,llama3-2-3b,DIP,DIP_19,MODERATE,KOTLIN,False,OCP,DIP,0.68,True
langgraph,llama3-2-3b,DIP,DIP_20,MODERATE,C#,False,OCP,DIP,0.8,True
langgraph,llama3-2-3b,DIP,DIP_21,HARD,JAVA,False,OCP,DIP,1.04,True
langgraph,llama3-2-3b,DIP,DIP_22,HARD,PYTHON,False,OCP,DIP,1.08,True
langgraph,llama3-2-3b,DIP,DIP_23,HARD,KOTLIN,False,OCP,DIP,0.92,True
langgraph,llama3-2-3b,DIP,DIP_24,HARD,C#,False,OCP,DIP,1.04,True
langgraph,llama3-2-3b,DIP,DIP_25,EASY,JAVA,True,DIP,DIP,0.58,True
langgraph,llama3-2-3b,DIP,DIP_26,EASY,PYTHON,False,SRP,DIP,0.55,True
langgraph,llama3-2-3b,DIP,DIP_27,EASY,KOTLIN,True,DIP,DIP,0.51,True
langgraph,llama3-2-3b,DIP,DIP_28,EASY,C#,True,DIP,DIP,0.56,True
langgraph,llama3-2-3b,DIP,DIP_29,MODERATE,JAVA,True,DIP,DIP,0.7,True
langgraph,llama3-2-3b,DIP,DIP_30,MODERATE,PYTHON,False,SRP,DIP,0.7,True
langgraph,llama3-2-3b,DIP,DIP_31,MODERATE,KOTLIN,True,DIP,DIP,0.6,True
langgraph,llama3-2-3b,DIP,DIP_32,MODERATE,C#,True,DIP,DIP,0.67,True
langgraph,llama3-2-3b,DIP,DIP_33,HARD,JAVA,True,DIP,DIP,0.91,True
langgraph,llama3-2-3b,DIP,DIP_34,HARD,PYTHON,False,OCP,DIP,0.97,True
langgraph,llama3-2-3b,DIP,DIP_35,HARD,KOTLIN,False,OCP,DIP,1.15,True
langgraph,llama3-2-3b,DIP,DIP_36,HARD,C#,False,OCP,DIP,1.22,True
langgraph,llama3-2-3b,DIP,DIP_37,EASY,JAVA,True,DIP,DIP,0.49,True
langgraph,llama3-2-3b,DIP,DIP_38,EASY,PYTHON,True,DIP,DIP,0.49,True
langgraph,llama3-2-3b,DIP,DIP_39,EASY,KOTLIN,True,DIP,DIP,0.51,True
langgraph,llama3-2-3b,DIP,DIP_40,EASY,C#,True,DIP,DIP,0.5,True
langgraph,llama3-2-3b,DIP,DIP_41,MODERATE,JAVA,True,DIP,DIP,0.64,True
langgraph,llama3-2-3b,DIP,DIP_42,MODERATE,PYTHON,True,DIP,DIP,0.58,True
langgraph,llama3-2-3b,DIP,DIP_43,MODERATE,KOTLIN,True,DIP,DIP,0.63,True
langgraph,llama3-2-3b,DIP,DIP_44,MODERATE,C#,True,DIP,DIP,0.64,True
langgraph,llama3-2-3b,DIP,DIP_45,HARD,JAVA,True,DIP,DIP,0.79,True
langgraph,llama3-2-3b,DIP,DIP_46,HARD,PYTHON,False,OCP,DIP,0.9,True
langgraph,llama3-2-3b,DIP,DIP_47,HARD,KOTLIN,False,OCP,DIP,0.83,True
langgraph,llama3-2-3b,DIP,DIP_48,HARD,C#,False,OCP,DIP,0.85,True
langgraph,qwen3-8b,SRP,SRP_1,EASY,JAVA,True,SRP,SRP,4.62,True
langgraph,qwen3-8b,SRP,SRP_2,EASY,JAVA,True,SRP,SRP,1.11,True
langgraph,qwen3-8b,SRP,SRP_3,EASY,JAVA,True,SRP,SRP,1.28,True
langgraph,qwen3-8b,SRP,SRP_4,EASY,JAVA,False,,SRP,0.72,True
langgraph,qwen3-8b,SRP,SRP_5,MODERATE,JAVA,True,SRP,SRP,1.66,True
langgraph,qwen3-8b,SRP,SRP_6,MODERATE,JAVA,True,SRP,SRP,1.95,True
langgraph,qwen3-8b,SRP,SRP_7,MODERATE,JAVA,True,SRP,SRP,2.18,True
langgraph,qwen3-8b,SRP,SRP_8,MODERATE,JAVA,True,SRP,SRP,1.66,True
langgraph,qwen3-8b,SRP,SRP_9,HARD,JAVA,True,SRP,SRP,2.5,True
langgraph,qwen3-8b,SRP,SRP_10,HARD,JAVA,True,SRP,SRP,2.53,True
langgraph,qwen3-8b,SRP,SRP_11,HARD,JAVA,True,SRP,SRP,2.65,True
langgraph,qwen3-8b,SRP,SRP_12,HARD,JAVA,True,SRP,SRP,3.04,True
langgraph,qwen3-8b,SRP,SRP_13,EASY,PYTHON,False,,SRP,0.71,True
langgraph,qwen3-8b,SRP,SRP_14,EASY,PYTHON,True,SRP,SRP,1.11,True
langgraph,qwen3-8b,SRP,SRP_15,EASY,PYTHON,False,,SRP,0.71,True
langgraph,qwen3-8b,SRP,SRP_16,EASY,PYTHON,False,,SRP,0.71,True
langgraph,qwen3-8b,SRP,SRP_17,MODERATE,PYTHON,True,SRP,SRP,1.61,True
langgraph,qwen3-8b,SRP,SRP_18,MODERATE,PYTHON,True,SRP,SRP,1.94,True
langgraph,qwen3-8b,SRP,SRP_19,MODERATE,PYTHON,True,SRP,SRP,1.93,True
langgraph,qwen3-8b,SRP,SRP_20,MODERATE,PYTHON,True,SRP,SRP,1.61,True
langgraph,qwen3-8b,SRP,SRP_21,HARD,PYTHON,True,SRP,SRP,2.4,True
langgraph,qwen3-8b,SRP,SRP_22,HARD,PYTHON,True,SRP,SRP,2.48,True
langgraph,qwen3-8b,SRP,SRP_23,HARD,PYTHON,True,SRP,SRP,2.48,True
langgraph,qwen3-8b,SRP,SRP_24,HARD,PYTHON,True,SRP,SRP,2.77,True
langgraph,qwen3-8b,SRP,SRP_25,EASY,KOTLIN,False,,SRP,0.69,True
langgraph,qwen3-8b,SRP,SRP_26,EASY,KOTLIN,False,,SRP,0.71,True
langgraph,qwen3-8b,SRP,SRP_27,EASY,KOTLIN,True,SRP,SRP,1.28,True
langgraph,qwen3-8b,SRP,SRP_28,EASY,KOTLIN,False,,SRP,0.71,True
langgraph,qwen3-8b,SRP,SRP_29,MODERATE,KOTLIN,True,SRP,SRP,1.64,True
langgraph,qwen3-8b,SRP,SRP_30,MODERATE,KOTLIN,True,SRP,SRP,1.84,True
langgraph,qwen3-8b,SRP,SRP_31,MODERATE,KOTLIN,True,SRP,SRP,1.93,True
langgraph,qwen3-8b,SRP,SRP_32,MODERATE,KOTLIN,True,SRP,SRP,1.59,True
langgraph,qwen3-8b,SRP,SRP_33,HARD,KOTLIN,True,SRP,SRP,2.28,True
langgraph,qwen3-8b,SRP,SRP_34,HARD,KOTLIN,True,SRP,SRP,2.35,True
langgraph,qwen3-8b,SRP,SRP_35,HARD,KOTLIN,True,SRP,SRP,2.39,True
langgraph,qwen3-8b,SRP,SRP_36,HARD,KOTLIN,True,SRP,SRP,2.87,True
langgraph,qwen3-8b,SRP,SRP_37,EASY,CSHARP,True,SRP,SRP,1.12,True
langgraph,qwen3-8b,SRP,SRP_38,EASY,CSHARP,True,SRP,SRP,1.14,True
langgraph,qwen3-8b,SRP,SRP_39,EASY,CSHARP,True,SRP,SRP,1.29,True
langgraph,qwen3-8b,SRP,SRP_40,EASY,CSHARP,False,,SRP,0.72,True
langgraph,qwen3-8b,SRP,SRP_41,MODERATE,CSHARP,True,SRP,SRP,1.66,True
langgraph,qwen3-8b,SRP,SRP_42,MODERATE,CSHARP,True,SRP,SRP,1.93,True
langgraph,qwen3-8b,SRP,SRP_43,MODERATE,CSHARP,True,SRP,SRP,1.91,True
langgraph,qwen3-8b,SRP,SRP_44,MODERATE,CSHARP,True,SRP,SRP,1.63,True
langgraph,qwen3-8b,SRP,SRP_45,HARD,CSHARP,True,SRP,SRP,2.49,True
langgraph,qwen3-8b,SRP,SRP_46,HARD,CSHARP,True,SRP,SRP,2.52,True
langgraph,qwen3-8b,SRP,SRP_47,HARD,CSHARP,True,SRP,SRP,2.45,True
langgraph,qwen3-8b,SRP,SRP_48,HARD,CSHARP,True,SRP,SRP,2.97,True
langgraph,qwen3-8b,OCP,OCP_1,EASY,CSHARP,True,OCP,OCP,1.61,True
langgraph,qwen3-8b,OCP,OCP_2,EASY,CSHARP,True,OCP,OCP,1.64,True
langgraph,qwen3-8b,OCP,OCP_3,EASY,CSHARP,True,OCP,OCP,1.44,True
langgraph,qwen3-8b,OCP,OCP_4,EASY,CSHARP,True,OCP,OCP,1.42,True
langgraph,qwen3-8b,OCP,OCP_5,HARD,CSHARP,True,OCP,OCP,3.5,True
langgraph,qwen3-8b,OCP,OCP_6,HARD,CSHARP,True,OCP,OCP,2.28,True
langgraph,qwen3-8b,OCP,OCP_7,HARD,CSHARP,True,OCP,OCP,3.02,True
langgraph,qwen3-8b,OCP,OCP_8,HARD,CSHARP,True,OCP,OCP,2.81,True
langgraph,qwen3-8b,OCP,OCP_9,MODERATE,CSHARP,True,OCP,OCP,1.95,True
langgraph,qwen3-8b,OCP,OCP_10,MODERATE,CSHARP,True,OCP,OCP,1.6,True
langgraph,qwen3-8b,OCP,OCP_11,MODERATE,CSHARP,True,OCP,OCP,2.4,True
langgraph,qwen3-8b,OCP,OCP_12,MODERATE,CSHARP,True,OCP,OCP,2.26,True
langgraph,qwen3-8b,OCP,OCP_13,EASY,JAVA,True,OCP,OCP,1.5,True
langgraph,qwen3-8b,OCP,OCP_14,EASY,JAVA,True,OCP,OCP,1.43,True
langgraph,qwen3-8b,OCP,OCP_15,EASY,JAVA,True,OCP,OCP,1.41,True
langgraph,qwen3-8b,OCP,OCP_16,EASY,JAVA,True,OCP,OCP,1.44,True
langgraph,qwen3-8b,OCP,OCP_17,HARD,JAVA,True,OCP,OCP,3.06,True
langgraph,qwen3-8b,OCP,OCP_18,HARD,JAVA,True,OCP,OCP,2.08,True
langgraph,qwen3-8b,OCP,OCP_19,HARD,JAVA,True,OCP,OCP,3.1,True
langgraph,qwen3-8b,OCP,OCP_20,HARD,JAVA,True,OCP,OCP,2.87,True
langgraph,qwen3-8b,OCP,OCP_21,MODERATE,JAVA,True,OCP,OCP,1.93,True
langgraph,qwen3-8b,OCP,OCP_22,MODERATE,JAVA,True,OCP,OCP,1.6,True
langgraph,qwen3-8b,OCP,OCP_23,MODERATE,JAVA,True,OCP,OCP,2.27,True
langgraph,qwen3-8b,OCP,OCP_24,MODERATE,JAVA,True,OCP,OCP,2.13,True
langgraph,qwen3-8b,OCP,OCP_25,EASY,KOTLIN,True,OCP,OCP,1.4,True
langgraph,qwen3-8b,OCP,OCP_26,EASY,KOTLIN,True,OCP,OCP,1.58,True
langgraph,qwen3-8b,OCP,OCP_27,EASY,KOTLIN,True,OCP,OCP,1.65,True
langgraph,qwen3-8b,OCP,OCP_28,EASY,KOTLIN,True,OCP,OCP,1.4,True
langgraph,qwen3-8b,OCP,OCP_29,HARD,KOTLIN,True,OCP,OCP,2.68,True
langgraph,qwen3-8b,OCP,OCP_30,HARD,KOTLIN,False,SRP,OCP,2.09,True
langgraph,qwen3-8b,OCP,OCP_31,HARD,KOTLIN,True,OCP,OCP,3.04,True
langgraph,qwen3-8b,OCP,OCP_32,HARD,KOTLIN,True,OCP,OCP,2.44,True
langgraph,qwen3-8b,OCP,OCP_33,MODERATE,KOTLIN,True,OCP,OCP,1.81,True
langgraph,qwen3-8b,OCP,OCP_34,MODERATE,KOTLIN,True,OCP,OCP,1.72,True
langgraph,qwen3-8b,OCP,OCP_35,MODERATE,KOTLIN,True,OCP,OCP,2.35,True
langgraph,qwen3-8b,OCP,OCP_36,MODERATE,KOTLIN,True,OCP,OCP,2.46,True
langgraph,qwen3-8b,OCP,OCP_37,EASY,PYTHON,True,OCP,OCP,1.48,True
langgraph,qwen3-8b,OCP,OCP_38,EASY,PYTHON,True,OCP,OCP,1.64,True
langgraph,qwen3-8b,OCP,OCP_39,EASY,PYTHON,True,OCP,OCP,1.55,True
langgraph,qwen3-8b,OCP,OCP_40,EASY,PYTHON,True,OCP,OCP,1.46,True
langgraph,qwen3-8b,OCP,OCP_41,HARD,PYTHON,True,OCP,OCP,3.37,True
langgraph,qwen3-8b,OCP,OCP_42,HARD,PYTHON,True,OCP,OCP,2.22,True
langgraph,qwen3-8b,OCP,OCP_43,HARD,PYTHON,True,OCP,OCP,2.74,True
langgraph,qwen3-8b,OCP,OCP_44,HARD,PYTHON,True,OCP,OCP,2.69,True
langgraph,qwen3-8b,OCP,OCP_45,MODERATE,PYTHON,True,OCP,OCP,1.85,True
langgraph,qwen3-8b,OCP,OCP_46,MODERATE,PYTHON,True,OCP,OCP,1.69,True
langgraph,qwen3-8b,OCP,OCP_47,MODERATE,PYTHON,True,OCP,OCP,2.17,True
langgraph,qwen3-8b,OCP,OCP_48,MODERATE,PYTHON,True,OCP,OCP,2.09,True
langgraph,qwen3-8b,LSP,LSP_1,EASY,JAVA,True,LSP,LSP,1.41,True
langgraph,qwen3-8b,LSP,LSP_2,EASY,PYTHON,True,LSP,LSP,1.28,True
langgraph,qwen3-8b,LSP,LSP_3,EASY,KOTLIN,True,LSP,LSP,1.4,True
langgraph,qwen3-8b,LSP,LSP_4,EASY,C#,True,LSP,LSP,1.35,True
langgraph,qwen3-8b,LSP,LSP_5,MODERATE,JAVA,True,LSP,LSP,1.61,True
langgraph,qwen3-8b,LSP,LSP_6,MODERATE,PYTHON,True,LSP,LSP,1.55,True
langgraph,qwen3-8b,LSP,LSP_7,MODERATE,KOTLIN,True,LSP,LSP,1.51,True
langgraph,qwen3-8b,LSP,LSP_8,MODERATE,C#,True,LSP,LSP,1.51,True
langgraph,qwen3-8b,LSP,LSP_9,HARD,JAVA,True,LSP,LSP,1.99,True
langgraph,qwen3-8b,LSP,LSP_10,HARD,PYTHON,True,LSP,LSP,2.23,True
langgraph,qwen3-8b,LSP,LSP_11,HARD,KOTLIN,True,LSP,LSP,1.84,True
langgraph,qwen3-8b,LSP,LSP_12,HARD,C#,True,LSP,LSP,2.04,True
langgraph,qwen3-8b,LSP,LSP_13,EASY,JAVA,True,LSP,LSP,1.21,True
langgraph,qwen3-8b,LSP,LSP_14,EASY,PYTHON,True,LSP,LSP,1.29,True
langgraph,qwen3-8b,LSP,LSP_15,EASY,KOTLIN,True,LSP,LSP,1.43,True
langgraph,qwen3-8b,LSP,LSP_16,EASY,C#,True,LSP,LSP,1.43,True
langgraph,qwen3-8b,LSP,LSP_17,MODERATE,JAVA,True,LSP,LSP,1.56,True
langgraph,qwen3-8b,LSP,LSP_18,MODERATE,PYTHON,False,ISP,LSP,1.42,True
langgraph,qwen3-8b,LSP,LSP_19,MODERATE,KOTLIN,False,SRP,LSP,1.45,True
langgraph,qwen3-8b,LSP,LSP_20,MODERATE,C#,True,LSP,LSP,1.63,True
langgraph,qwen3-8b,LSP,LSP_21,HARD,JAVA,True,LSP,LSP,2.1,True
langgraph,qwen3-8b,LSP,LSP_22,HARD,PYTHON,False,ISP,LSP,1.79,True
langgraph,qwen3-8b,LSP,LSP_23,HARD,KOTLIN,False,SRP,LSP,1.99,True
langgraph,qwen3-8b,LSP,LSP_24,HARD,C#,False,SRP,LSP,2.09,True
langgraph,qwen3-8b,LSP,LSP_25,EASY,JAVA,False,DIP,LSP,1.32,True
langgraph,qwen3-8b,LSP,LSP_26,EASY,PYTHON,False,DIP,LSP,1.22,True
langgraph,qwen3-8b,LSP,LSP_27,EASY,KOTLIN,False,OCP,LSP,1.4,True
langgraph,qwen3-8b,LSP,LSP_28,EASY,C#,False,DIP,LSP,1.35,True
langgraph,qwen3-8b,LSP,LSP_29,MODERATE,JAVA,False,ISP,LSP,1.67,True
langgraph,qwen3-8b,LSP,LSP_30,MODERATE,PYTHON,False,OCP,LSP,1.71,True
langgraph,qwen3-8b,LSP,LSP_31,MODERATE,KOTLIN,False,OCP,LSP,1.71,True
langgraph,qwen3-8b,LSP,LSP_32,MODERATE,C#,False,OCP,LSP,1.85,True
langgraph,qwen3-8b,LSP,LSP_33,HARD,JAVA,False,SRP,LSP,2.05,True
langgraph,qwen3-8b,LSP,LSP_34,HARD,PYTHON,False,SRP,LSP,2.34,True
langgraph,qwen3-8b,LSP,LSP_35,HARD,KOTLIN,False,OCP,LSP,2.77,True
langgraph,qwen3-8b,LSP,LSP_36,HARD,C#,False,OCP,LSP,2.83,True
langgraph,qwen3-8b,LSP,LSP_37,EASY,JAVA,True,LSP,LSP,1.57,True
langgraph,qwen3-8b,LSP,LSP_38,EASY,PYTHON,True,LSP,LSP,1.4,True
langgraph,qwen3-8b,LSP,LSP_39,EASY,KOTLIN,True,LSP,LSP,1.47,True
langgraph,qwen3-8b,LSP,LSP_40,EASY,C#,True,LSP,LSP,1.45,True
langgraph,qwen3-8b,LSP,LSP_41,MODERATE,JAVA,True,LSP,LSP,1.63,True
langgraph,qwen3-8b,LSP,LSP_42,MODERATE,PYTHON,False,ISP,LSP,1.96,True
langgraph,qwen3-8b,LSP,LSP_43,MODERATE,KOTLIN,True,LSP,LSP,1.49,True
langgraph,qwen3-8b,LSP,LSP_44,MODERATE,C#,True,LSP,LSP,1.51,True
langgraph,qwen3-8b,LSP,LSP_45,HARD,JAVA,True,LSP,LSP,2.08,True
