strategy,run,example_id,level,language,actual,pred1,pred2,top1_correct,top2_correct,reciprocal_rank,correct_position,processing_time_s,detection_success,loc,chars,tokens,detected_count,gt_detected_anywhere,all_detected_types
two_agent,run_1,LSP_33,HARD,JAVA,LSP,SRP,OCP,False,False,0.0,0,4.31,False,277.0,9959.0,1726.0,,,
two_agent,run_1,LSP_34,HARD,PYTHON,LSP,SRP,OCP,False,False,0.0,0,5.25,False,317.0,12199.0,1961.0,,,
two_agent,run_1,LSP_35,HARD,KOTLIN,LSP,SRP,OCP,False,False,0.0,0,4.91,False,358.0,12785.0,2019.0,,,
two_agent,run_1,LSP_36,HARD,C#,LSP,SRP,OCP,False,False,0.0,0,5.36,False,458.0,14758.0,2270.0,,,
two_agent,run_1,LSP_37,EASY,JAVA,LSP,SRP,OCP,False,False,0.0,0,12.54,False,38.0,855.0,161.0,,,
two_agent,run_1,LSP_38,EASY,PYTHON,LSP,SRP,OCP,False,False,0.0,0,3.01,False,33.0,740.0,149.0,,,
two_agent,run_1,LSP_39,EASY,KOTLIN,LSP,OCP,SRP,False,False,0.0,0,12.13,False,24.0,577.0,116.0,,,
two_agent,run_1,LSP_40,EASY,C#,LSP,SRP,OCP,False,False,0.0,0,12.69,False,42.0,864.0,159.0,,,
two_agent,run_1,LSP_41,MODERATE,JAVA,LSP,SRP,DIP,False,False,0.0,0,8.07,False,91.0,2684.0,511.0,,,
two_agent,run_1,LSP_42,MODERATE,PYTHON,LSP,SRP,OCP,False,False,0.0,0,14.21,False,82.0,2262.0,437.0,,,
two_agent,run_1,LSP_43,MODERATE,KOTLIN,LSP,SRP,OCP,False,False,0.0,0,15.18,False,71.0,2017.0,369.0,,,
two_agent,run_1,LSP_44,MODERATE,C#,LSP,SRP,OCP,False,False,0.0,0,13.12,False,112.0,2849.0,515.0,,,
two_agent,run_1,LSP_45,HARD,JAVA,LSP,SRP,OCP,False,False,0.0,0,4.63,False,212.0,8668.0,1509.0,,,
two_agent,run_1,LSP_46,HARD,PYTHON,LSP,SRP,OCP,False,False,0.0,0,9.01,False,164.0,6480.0,1225.0,,,
two_agent,run_1,LSP_47,HARD,KOTLIN,LSP,SRP,DIP,False,False,0.0,0,15.61,False,202.0,6693.0,1137.0,,,
two_agent,run_1,LSP_48,HARD,C#,LSP,SRP,OCP,False,False,0.0,0,19.1,False,272.0,8682.0,1487.0,,,
two_agent,run_1,ISP_1,EASY,CSHARP,ISP,ISP,OCP,True,True,1.0,1,8.34,True,89.0,1737.0,335.0,,,
two_agent,run_1,ISP_2,EASY,CSHARP,ISP,LSP,ISP,False,True,0.5,2,3.57,True,94.0,2055.0,397.0,,,
two_agent,run_1,ISP_3,EASY,CSHARP,ISP,SRP,ISP,False,True,0.5,2,11.92,True,63.0,1140.0,225.0,,,
two_agent,run_1,ISP_4,EASY,CSHARP,ISP,LSP,ISP,False,True,0.5,2,3.04,True,44.0,664.0,140.0,,,
two_agent,run_1,ISP_5,HARD,CSHARP,ISP,SRP,OCP,False,False,0.0,0,5.25,False,511.0,11621.0,2179.0,,,
two_agent,run_1,ISP_6,HARD,CSHARP,ISP,SRP,OCP,False,False,0.0,0,12.81,False,461.0,10993.0,2063.0,,,
two_agent,run_1,ISP_7,HARD,CSHARP,ISP,SRP,OCP,False,False,0.0,0,6.78,False,660.0,17075.0,3079.0,,,
two_agent,run_1,ISP_8,HARD,CSHARP,ISP,SRP,ISP,False,True,0.5,2,17.02,True,473.0,10539.0,1842.0,,,
two_agent,run_1,ISP_9,MODERATE,CSHARP,ISP,SRP,OCP,False,False,0.0,0,9.43,False,287.0,6316.0,1191.0,,,
two_agent,run_1,ISP_10,MODERATE,CSHARP,ISP,SRP,OCP,False,False,0.0,0,16.29,False,259.0,6299.0,1201.0,,,
two_agent,run_1,ISP_11,MODERATE,CSHARP,ISP,SRP,ISP,False,True,0.5,2,3.55,True,149.0,2838.0,539.0,,,
two_agent,run_1,ISP_12,MODERATE,CSHARP,ISP,SRP,OCP,False,False,0.0,0,15.63,False,291.0,5721.0,1030.0,,,
two_agent,run_1,ISP_13,EASY,JAVA,ISP,OCP,ISP,False,True,0.5,2,3.18,True,77.0,1793.0,362.0,,,
two_agent,run_1,ISP_14,EASY,JAVA,ISP,OCP,ISP,False,True,0.5,2,2.96,True,88.0,2183.0,430.0,,,
two_agent,run_1,ISP_15,EASY,JAVA,ISP,ISP,LSP,True,True,1.0,1,13.33,True,48.0,1121.0,240.0,,,
two_agent,run_1,ISP_16,EASY,JAVA,ISP,ISP,LSP,True,True,1.0,1,7.11,True,34.0,654.0,147.0,,,
two_agent,run_1,ISP_17,HARD,JAVA,ISP,SRP,OCP,False,False,0.0,0,5.25,False,416.0,11445.0,2334.0,,,
two_agent,run_1,ISP_18,HARD,JAVA,ISP,SRP,OCP,False,False,0.0,0,5.66,False,436.0,11756.0,2280.0,,,
two_agent,run_1,ISP_19,HARD,JAVA,ISP,SRP,OCP,False,False,0.0,0,5.83,False,482.0,15667.0,3266.0,,,
two_agent,run_1,ISP_20,HARD,JAVA,ISP,SRP,OCP,False,False,0.0,0,4.47,False,351.0,10063.0,1914.0,,,
two_agent,run_1,ISP_21,MODERATE,JAVA,ISP,SRP,OCP,False,False,0.0,0,9.09,False,226.0,6148.0,1278.0,,,
two_agent,run_1,ISP_22,MODERATE,JAVA,ISP,SRP,OCP,False,False,0.0,0,17.05,False,246.0,6487.0,1304.0,,,
two_agent,run_1,ISP_23,MODERATE,JAVA,ISP,SRP,ISP,False,True,0.5,2,12.41,True,113.0,2744.0,578.0,,,
two_agent,run_1,ISP_24,MODERATE,JAVA,ISP,SRP,OCP,False,False,0.0,0,15.58,False,220.0,5450.0,1074.0,,,
two_agent,run_1,ISP_25,EASY,KOTLIN,ISP,ISP,OCP,True,True,1.0,1,7.83,True,57.0,1378.0,271.0,,,
two_agent,run_1,ISP_26,EASY,KOTLIN,ISP,OCP,LSP,False,False,0.0,0,2.86,False,79.0,1898.0,342.0,,,
two_agent,run_1,ISP_27,EASY,KOTLIN,ISP,SRP,ISP,False,True,0.5,2,2.81,True,47.0,988.0,192.0,,,
two_agent,run_1,ISP_28,EASY,KOTLIN,ISP,ISP,LSP,True,True,1.0,1,2.97,True,34.0,571.0,117.0,,,
two_agent,run_1,ISP_29,HARD,KOTLIN,ISP,SRP,OCP,False,False,0.0,0,4.35,False,331.0,9289.0,1790.0,,,
two_agent,run_1,ISP_30,HARD,KOTLIN,ISP,SRP,OCP,False,False,0.0,0,11.91,False,371.0,9990.0,1827.0,,,
two_agent,run_1,ISP_31,HARD,KOTLIN,ISP,ISP,DIP,True,True,1.0,1,20.19,True,482.0,13948.0,2576.0,,,
two_agent,run_1,ISP_32,HARD,KOTLIN,ISP,SRP,OCP,False,False,0.0,0,9.79,False,310.0,8522.0,1485.0,,,
two_agent,run_1,ISP_33,MODERATE,KOTLIN,ISP,SRP,OCP,False,False,0.0,0,3.91,False,189.0,5219.0,977.0,,,
two_agent,run_1,ISP_34,MODERATE,KOTLIN,ISP,SRP,ISP,False,True,0.5,2,15.12,True,209.0,5799.0,1085.0,,,
two_agent,run_1,ISP_35,MODERATE,KOTLIN,ISP,SRP,ISP,False,True,0.5,2,3.51,True,112.0,2448.0,462.0,,,
two_agent,run_1,ISP_36,MODERATE,KOTLIN,ISP,ISP,SRP,True,True,1.0,1,15.24,True,166.0,4233.0,781.0,,,
two_agent,run_1,ISP_37,EASY,PYTHON,ISP,SRP,OCP,False,False,0.0,0,13.85,False,60.0,1516.0,327.0,,,
two_agent,run_1,ISP_38,EASY,PYTHON,ISP,OCP,ISP,False,True,0.5,2,3.02,True,81.0,2099.0,413.0,,,
two_agent,run_1,ISP_39,EASY,PYTHON,ISP,SRP,ISP,False,True,0.5,2,7.41,True,44.0,1045.0,206.0,,,
two_agent,run_1,ISP_40,EASY,PYTHON,ISP,OCP,ISP,False,True,0.5,2,3.15,True,34.0,629.0,134.0,,,
two_agent,run_1,ISP_41,HARD,PYTHON,ISP,SRP,OCP,False,False,0.0,0,4.78,False,328.0,9475.0,1983.0,,,
two_agent,run_1,ISP_42,HARD,PYTHON,ISP,SRP,OCP,False,False,0.0,0,4.64,False,357.0,10176.0,1938.0,,,
two_agent,run_1,ISP_43,HARD,PYTHON,ISP,SRP,OCP,False,False,0.0,0,5.84,False,425.0,13827.0,2633.0,,,
two_agent,run_1,ISP_44,HARD,PYTHON,ISP,SRP,OCP,False,False,0.0,0,9.59,False,295.0,8947.0,1624.0,,,
two_agent,run_1,ISP_45,MODERATE,PYTHON,ISP,SRP,OCP,False,False,0.0,0,3.86,False,178.0,5209.0,1105.0,,,
two_agent,run_1,ISP_46,MODERATE,PYTHON,ISP,SRP,OCP,False,False,0.0,0,15.31,False,202.0,5849.0,1163.0,,,
two_agent,run_1,ISP_47,MODERATE,PYTHON,ISP,SRP,ISP,False,True,0.5,2,12.49,True,108.0,2625.0,505.0,,,
two_agent,run_1,ISP_48,MODERATE,PYTHON,ISP,SRP,OCP,False,False,0.0,0,12.85,False,177.0,4573.0,909.0,,,
two_agent,run_1,DIP_1,EASY,JAVA,DIP,SRP,DIP,False,True,0.5,2,2.42,True,23.0,593.0,121.0,,,
two_agent,run_1,DIP_2,EASY,PYTHON,DIP,SRP,DIP,False,True,0.5,2,2.78,True,15.0,441.0,100.0,,,
two_agent,run_1,DIP_3,EASY,KOTLIN,DIP,SRP,DIP,False,True,0.5,2,2.77,True,19.0,441.0,90.0,,,
two_agent,run_1,DIP_4,EASY,C#,DIP,SRP,DIP,False,True,0.5,2,2.58,True,29.0,591.0,114.0,,,
two_agent,run_1,DIP_5,MODERATE,JAVA,DIP,SRP,DIP,False,True,0.5,2,2.92,True,77.0,2288.0,427.0,,,
two_agent,run_1,DIP_6,MODERATE,PYTHON,DIP,SRP,DIP,False,True,0.5,2,2.66,True,54.0,1844.0,361.0,,,
two_agent,run_1,DIP_7,MODERATE,KOTLIN,DIP,SRP,DIP,False,True,0.5,2,2.77,True,65.0,1828.0,337.0,,,
two_agent,run_1,DIP_8,MODERATE,C#,DIP,SRP,DIP,False,True,0.5,2,2.69,True,94.0,2405.0,429.0,,,
two_agent,run_1,DIP_9,HARD,JAVA,DIP,SRP,DIP,False,True,0.5,2,3.53,True,229.0,8620.0,1493.0,,,
two_agent,run_1,DIP_10,HARD,PYTHON,DIP,SRP,DIP,False,True,0.5,2,14.98,True,167.0,6938.0,1281.0,,,
two_agent,run_1,DIP_11,HARD,KOTLIN,DIP,SRP,DIP,False,True,0.5,2,3.69,True,191.0,6234.0,1071.0,,,
two_agent,run_1,DIP_12,HARD,C#,DIP,SRP,DIP,False,True,0.5,2,3.53,True,267.0,8372.0,1398.0,,,
two_agent,run_1,DIP_13,EASY,JAVA,DIP,DIP,SRP,True,True,1.0,1,6.65,True,18.0,465.0,77.0,,,
two_agent,run_1,DIP_14,EASY,PYTHON,DIP,DIP,SRP,True,True,1.0,1,6.39,True,11.0,331.0,59.0,,,
two_agent,run_1,DIP_15,EASY,KOTLIN,DIP,DIP,OCP,True,True,1.0,1,10.82,True,14.0,344.0,59.0,,,
two_agent,run_1,DIP_16,EASY,C#,DIP,DIP,,True,True,1.0,1,6.15,True,23.0,463.0,72.0,,,
two_agent,run_1,DIP_17,MODERATE,JAVA,DIP,OCP,SRP,False,False,0.0,0,13.95,False,56.0,1872.0,363.0,,,
two_agent,run_1,DIP_18,MODERATE,PYTHON,DIP,OCP,SRP,False,False,0.0,0,7.73,False,41.0,1407.0,285.0,,,
two_agent,run_1,DIP_19,MODERATE,KOTLIN,DIP,OCP,SRP,False,False,0.0,0,3.07,False,53.0,1600.0,289.0,,,
two_agent,run_1,DIP_20,MODERATE,C#,DIP,OCP,SRP,False,False,0.0,0,13.57,False,76.0,1950.0,346.0,,,
two_agent,run_1,DIP_21,HARD,JAVA,DIP,SRP,OCP,False,False,0.0,0,4.08,False,207.0,8107.0,1494.0,,,
two_agent,run_1,DIP_22,HARD,PYTHON,DIP,OCP,SRP,False,False,0.0,0,4.01,False,145.0,6645.0,1326.0,,,
two_agent,run_1,DIP_23,HARD,KOTLIN,DIP,SRP,OCP,False,False,0.0,0,3.69,False,155.0,6261.0,1145.0,,,
two_agent,run_1,DIP_24,HARD,C#,DIP,SRP,OCP,False,False,0.0,0,4.15,False,235.0,8702.0,1381.0,,,
two_agent,run_1,DIP_25,EASY,JAVA,DIP,SRP,DIP,False,True,0.5,2,2.82,True,22.0,583.0,111.0,,,
two_agent,run_1,DIP_26,EASY,PYTHON,DIP,SRP,DIP,False,True,0.5,2,2.77,True,18.0,496.0,86.0,,,
two_agent,run_1,DIP_27,EASY,KOTLIN,DIP,SRP,DIP,False,True,0.5,2,2.49,True,22.0,531.0,98.0,,,
two_agent,run_1,DIP_28,EASY,C#,DIP,SRP,DIP,False,True,0.5,2,7.35,True,31.0,595.0,91.0,,,
two_agent,run_1,DIP_29,MODERATE,JAVA,DIP,SRP,DIP,False,True,0.5,2,7.9,True,72.0,2198.0,409.0,,,
two_agent,run_1,DIP_30,MODERATE,PYTHON,DIP,SRP,DIP,False,True,0.5,2,7.81,True,58.0,1890.0,334.0,,,
two_agent,run_1,DIP_31,MODERATE,KOTLIN,DIP,SRP,DIP,False,True,0.5,2,3.15,True,63.0,1838.0,353.0,,,
two_agent,run_1,DIP_32,MODERATE,C#,DIP,SRP,OCP,False,False,0.0,0,3.21,False,91.0,2078.0,332.0,,,
two_agent,run_1,DIP_33,HARD,JAVA,DIP,SRP,OCP,False,False,0.0,0,3.98,False,164.0,6576.0,1156.0,,,
two_agent,run_1,DIP_34,HARD,PYTHON,DIP,SRP,DIP,False,True,0.5,2,3.94,True,152.0,6056.0,1102.0,,,
two_agent,run_1,DIP_35,HARD,KOTLIN,DIP,SRP,OCP,False,False,0.0,0,4.6,False,244.0,8715.0,1532.0,,,
two_agent,run_1,DIP_36,HARD,C#,DIP,SRP,OCP,False,False,0.0,0,4.88,False,305.0,10242.0,1817.0,,,
two_agent,run_1,DIP_37,EASY,JAVA,DIP,DIP,OCP,True,True,1.0,1,2.75,True,17.0,479.0,85.0,,,
two_agent,run_1,DIP_38,EASY,PYTHON,DIP,DIP,SRP,True,True,1.0,1,2.81,True,10.0,344.0,67.0,,,
two_agent,run_1,DIP_39,EASY,KOTLIN,DIP,DIP,OCP,True,True,1.0,1,2.92,True,13.0,348.0,64.0,,,
two_agent,run_1,DIP_40,EASY,C#,DIP,DIP,SRP,True,True,1.0,1,2.88,True,22.0,479.0,81.0,,,
two_agent,run_1,DIP_41,MODERATE,JAVA,DIP,DIP,OCP,True,True,1.0,1,12.25,True,62.0,2021.0,336.0,,,
two_agent,run_1,DIP_42,MODERATE,PYTHON,DIP,SRP,DIP,False,True,0.5,2,7.04,True,40.0,1586.0,277.0,,,
two_agent,run_1,DIP_43,MODERATE,KOTLIN,DIP,,,False,False,0.0,0,6.07,False,46.0,1576.0,275.0,,,
two_agent,run_1,DIP_44,MODERATE,C#,DIP,SRP,OCP,False,False,0.0,0,3.09,False,77.0,2059.0,330.0,,,
two_agent,run_1,DIP_45,HARD,JAVA,DIP,SRP,ISP,False,False,0.0,0,8.35,False,138.0,5087.0,945.0,,,
two_agent,run_1,DIP_46,HARD,PYTHON,DIP,SRP,DIP,False,True,0.5,2,3.24,True,106.0,4499.0,850.0,,,
two_agent,run_1,DIP_47,HARD,KOTLIN,DIP,SRP,DIP,False,True,0.5,2,3.06,True,127.0,4464.0,805.0,,,
two_agent,run_1,DIP_48,HARD,C#,DIP,SRP,DIP,False,True,0.5,2,3.39,True,170.0,5347.0,962.0,,,
two_agent,run_2,SRP_1,EASY,JAVA,SRP,SRP,,True,True,1.0,1,3.97,True,17.0,409.0,85.0,,,
two_agent,run_2,SRP_2,EASY,JAVA,SRP,SRP,,True,True,1.0,1,1.71,True,19.0,534.0,96.0,,,
two_agent,run_2,SRP_3,EASY,JAVA,SRP,SRP,,True,True,1.0,1,1.57,True,21.0,569.0,122.0,,,
two_agent,run_2,SRP_4,EASY,JAVA,SRP,SRP,,True,True,1.0,1,1.62,True,17.0,416.0,86.0,,,
two_agent,run_2,SRP_5,MODERATE,JAVA,SRP,SRP,,True,True,1.0,1,2.62,True,168.0,4688.0,922.0,,,
two_agent,run_2,SRP_6,MODERATE,JAVA,SRP,SRP,,True,True,1.0,1,3.39,True,256.0,7899.0,1471.0,,,
two_agent,run_2,SRP_7,MODERATE,JAVA,SRP,SRP,,True,True,1.0,1,3.26,True,185.0,6117.0,1510.0,,,
two_agent,run_2,SRP_8,MODERATE,JAVA,SRP,SRP,,True,True,1.0,1,2.84,True,124.0,4615.0,906.0,,,
two_agent,run_2,SRP_9,HARD,JAVA,SRP,SRP,,True,True,1.0,1,4.35,True,370.0,12738.0,2568.0,,,
two_agent,run_2,SRP_10,HARD,JAVA,SRP,SRP,,True,True,1.0,1,4.37,True,337.0,13357.0,2597.0,,,
two_agent,run_2,SRP_11,HARD,JAVA,SRP,SRP,,True,True,1.0,1,4.47,True,330.0,12494.0,2630.0,,,
two_agent,run_2,SRP_12,HARD,JAVA,SRP,,,False,False,0.0,0,17.17,False,388.0,16985.0,3462.0,,,
two_agent,run_2,SRP_13,EASY,PYTHON,SRP,SRP,,True,True,1.0,1,1.8,True,10.0,286.0,65.0,,,
two_agent,run_2,SRP_14,EASY,PYTHON,SRP,SRP,,True,True,1.0,1,1.66,True,11.0,423.0,86.0,,,
two_agent,run_2,SRP_15,EASY,PYTHON,SRP,SRP,,True,True,1.0,1,1.56,True,13.0,390.0,95.0,,,
two_agent,run_2,SRP_16,EASY,PYTHON,SRP,SRP,,True,True,1.0,1,1.64,True,10.0,303.0,71.0,,,
two_agent,run_2,SRP_17,MODERATE,PYTHON,SRP,SRP,,True,True,1.0,1,2.54,True,120.0,4007.0,858.0,,,
two_agent,run_2,SRP_18,MODERATE,PYTHON,SRP,SRP,,True,True,1.0,1,3.29,True,195.0,7146.0,1440.0,,,
two_agent,run_2,SRP_19,MODERATE,PYTHON,SRP,SRP,,True,True,1.0,1,3.37,True,167.0,5735.0,1427.0,,,
two_agent,run_2,SRP_20,MODERATE,PYTHON,SRP,SRP,,True,True,1.0,1,2.66,True,89.0,3928.0,840.0,,,
two_agent,run_2,SRP_21,HARD,PYTHON,SRP,SRP,,True,True,1.0,1,4.02,True,254.0,10438.0,2191.0,,,
two_agent,run_2,SRP_22,HARD,PYTHON,SRP,SRP,,True,True,1.0,1,4.48,True,300.0,12992.0,2443.0,,,
two_agent,run_2,SRP_23,HARD,PYTHON,SRP,SRP,,True,True,1.0,1,4.43,True,248.0,11175.0,2445.0,,,
two_agent,run_2,SRP_24,HARD,PYTHON,SRP,SRP,,True,True,1.0,1,4.98,True,329.0,14413.0,2800.0,,,
two_agent,run_2,SRP_25,EASY,KOTLIN,SRP,SRP,,True,True,1.0,1,1.76,True,10.0,229.0,49.0,,,
two_agent,run_2,SRP_26,EASY,KOTLIN,SRP,SRP,,True,True,1.0,1,1.76,True,10.0,305.0,63.0,,,
two_agent,run_2,SRP_27,EASY,KOTLIN,SRP,SRP,,True,True,1.0,1,1.74,True,12.0,330.0,75.0,,,
two_agent,run_2,SRP_28,EASY,KOTLIN,SRP,SRP,,True,True,1.0,1,1.63,True,10.0,267.0,59.0,,,
two_agent,run_2,SRP_29,MODERATE,KOTLIN,SRP,SRP,,True,True,1.0,1,2.58,True,116.0,3523.0,724.0,,,
two_agent,run_2,SRP_30,MODERATE,KOTLIN,SRP,SRP,,True,True,1.0,1,3.11,True,179.0,6179.0,1174.0,,,
two_agent,run_2,SRP_31,MODERATE,KOTLIN,SRP,SRP,,True,True,1.0,1,2.86,True,164.0,5372.0,1253.0,,,
two_agent,run_2,SRP_32,MODERATE,KOTLIN,SRP,SRP,,True,True,1.0,1,2.8,True,102.0,3859.0,742.0,,,
two_agent,run_2,SRP_33,HARD,KOTLIN,SRP,SRP,,True,True,1.0,1,3.95,True,286.0,9834.0,1910.0,,,
two_agent,run_2,SRP_34,HARD,KOTLIN,SRP,SRP,,True,True,1.0,1,4.0,True,260.0,10479.0,1959.0,,,
two_agent,run_2,SRP_35,HARD,KOTLIN,SRP,SRP,,True,True,1.0,1,4.05,True,285.0,10237.0,2089.0,,,
two_agent,run_2,SRP_36,HARD,KOTLIN,SRP,SRP,,True,True,1.0,1,4.94,True,361.0,14620.0,2794.0,,,
two_agent,run_2,SRP_37,EASY,CSHARP,SRP,SRP,,True,True,1.0,1,1.84,True,21.0,428.0,88.0,,,
two_agent,run_2,SRP_38,EASY,CSHARP,SRP,SRP,,True,True,1.0,1,1.96,True,23.0,539.0,94.0,,,
two_agent,run_2,SRP_39,EASY,CSHARP,SRP,SRP,,True,True,1.0,1,1.79,True,25.0,577.0,122.0,,,
two_agent,run_2,SRP_40,EASY,CSHARP,SRP,SRP,,True,True,1.0,1,1.65,True,21.0,421.0,84.0,,,
two_agent,run_2,SRP_41,MODERATE,CSHARP,SRP,SRP,,True,True,1.0,1,2.69,True,184.0,4448.0,842.0,,,
two_agent,run_2,SRP_42,MODERATE,CSHARP,SRP,SRP,,True,True,1.0,1,3.25,True,289.0,7682.0,1387.0,,,
two_agent,run_2,SRP_43,MODERATE,CSHARP,SRP,SRP,,True,True,1.0,1,3.08,True,218.0,5972.0,1368.0,,,
two_agent,run_2,SRP_44,MODERATE,CSHARP,SRP,SRP,,True,True,1.0,1,2.76,True,149.0,4707.0,889.0,,,
two_agent,run_2,SRP_45,HARD,CSHARP,SRP,SRP,,True,True,1.0,1,4.13,True,395.0,12158.0,2323.0,,,
two_agent,run_2,SRP_46,HARD,CSHARP,SRP,SRP,,True,True,1.0,1,4.27,True,384.0,13000.0,2343.0,,,
two_agent,run_2,SRP_47,HARD,CSHARP,SRP,SRP,,True,True,1.0,1,4.38,True,387.0,13890.0,2458.0,,,
two_agent,run_2,SRP_48,HARD,CSHARP,SRP,SRP,,True,True,1.0,1,5.24,True,465.0,16946.0,3214.0,,,
two_agent,run_2,OCP_1,EASY,CSHARP,OCP,OCP,,True,True,1.0,1,2.23,True,72.0,1235.0,237.0,,,
two_agent,run_2,OCP_2,EASY,CSHARP,OCP,OCP,,True,True,1.0,1,2.21,True,50.0,1300.0,224.0,,,
two_agent,run_2,OCP_3,EASY,CSHARP,OCP,OCP,,True,True,1.0,1,2.28,True,49.0,1004.0,202.0,,,
two_agent,run_2,OCP_4,EASY,CSHARP,OCP,OCP,,True,True,1.0,1,2.32,True,53.0,1479.0,282.0,,,
two_agent,run_2,OCP_5,HARD,CSHARP,OCP,SRP,,False,False,0.0,0,5.13,False,459.0,15744.0,3669.0,,,
two_agent,run_2,OCP_6,HARD,CSHARP,OCP,SRP,,False,False,0.0,0,3.97,False,269.0,8599.0,2059.0,,,
two_agent,run_2,OCP_7,HARD,CSHARP,OCP,,,False,False,0.0,0,19.36,False,415.0,16149.0,3425.0,,,
two_agent,run_2,OCP_8,HARD,CSHARP,OCP,,,False,False,0.0,0,9.7,False,398.0,15864.0,3495.0,,,
two_agent,run_2,OCP_9,MODERATE,CSHARP,OCP,OCP,,True,True,1.0,1,2.91,True,208.0,5450.0,1105.0,,,
two_agent,run_2,OCP_10,MODERATE,CSHARP,OCP,OCP,,True,True,1.0,1,2.59,True,112.0,2563.0,537.0,,,
two_agent,run_2,OCP_11,MODERATE,CSHARP,OCP,SRP,,False,False,0.0,0,18.0,False,305.0,9205.0,1844.0,,,
two_agent,run_2,OCP_12,MODERATE,CSHARP,OCP,SRP,,False,False,0.0,0,4.12,False,216.0,10058.0,2191.0,,,
two_agent,run_2,OCP_13,EASY,JAVA,OCP,OCP,,True,True,1.0,1,2.24,True,57.0,1210.0,234.0,,,
two_agent,run_2,OCP_14,EASY,JAVA,OCP,OCP,,True,True,1.0,1,2.5,True,44.0,1316.0,230.0,,,
two_agent,run_2,OCP_15,EASY,JAVA,OCP,OCP,,True,True,1.0,1,2.2,True,38.0,901.0,190.0,,,
two_agent,run_2,OCP_16,EASY,JAVA,OCP,OCP,,True,True,1.0,1,2.41,True,32.0,1218.0,273.0,,,
two_agent,run_2,OCP_17,HARD,JAVA,OCP,SRP,,False,False,0.0,0,4.8,False,433.0,15628.0,3615.0,,,
two_agent,run_2,OCP_18,HARD,JAVA,OCP,SRP,,False,False,0.0,0,3.61,False,210.0,7259.0,1941.0,,,
two_agent,run_2,OCP_19,HARD,JAVA,OCP,OCP,,True,True,1.0,1,11.95,True,414.0,14950.0,3226.0,,,
two_agent,run_2,OCP_20,HARD,JAVA,OCP,SRP,,False,False,0.0,0,5.28,False,359.0,15513.0,3677.0,,,
two_agent,run_2,OCP_21,MODERATE,JAVA,OCP,OCP,,True,True,1.0,1,2.96,True,177.0,5124.0,1093.0,,,
two_agent,run_2,OCP_22,MODERATE,JAVA,OCP,OCP,,True,True,1.0,1,2.66,True,105.0,2985.0,644.0,,,
two_agent,run_2,OCP_23,MODERATE,JAVA,OCP,OCP,,True,True,1.0,1,10.2,True,281.0,9648.0,1921.0,,,
two_agent,run_2,OCP_24,MODERATE,JAVA,OCP,SRP,,False,False,0.0,0,3.82,False,215.0,8998.0,2053.0,,,
two_agent,run_2,OCP_25,EASY,KOTLIN,OCP,OCP,,True,True,1.0,1,2.39,True,32.0,715.0,156.0,,,
two_agent,run_2,OCP_26,EASY,KOTLIN,OCP,SRP,,False,False,0.0,0,2.06,False,27.0,642.0,114.0,,,
two_agent,run_2,OCP_27,EASY,KOTLIN,OCP,OCP,,True,True,1.0,1,2.69,True,29.0,561.0,121.0,,,
two_agent,run_2,OCP_28,EASY,KOTLIN,OCP,SRP,,False,False,0.0,0,1.89,False,26.0,722.0,161.0,,,
two_agent,run_2,OCP_29,HARD,KOTLIN,OCP,SRP,,False,False,0.0,0,4.25,False,291.0,10683.0,2647.0,,,
two_agent,run_2,OCP_30,HARD,KOTLIN,OCP,SRP,,False,False,0.0,0,3.5,False,159.0,5979.0,1652.0,,,
two_agent,run_2,OCP_31,HARD,KOTLIN,OCP,SRP,,False,False,0.0,0,21.05,False,320.0,11420.0,2934.0,,,
two_agent,run_2,OCP_32,HARD,KOTLIN,OCP,SRP,,False,False,0.0,0,4.71,False,287.0,11644.0,2946.0,,,
two_agent,run_2,OCP_33,MODERATE,KOTLIN,OCP,OCP,,True,True,1.0,1,3.08,True,122.0,4047.0,951.0,,,
two_agent,run_2,OCP_34,MODERATE,KOTLIN,OCP,OCP,,True,True,1.0,1,2.57,True,85.0,2208.0,510.0,,,
two_agent,run_2,OCP_35,MODERATE,KOTLIN,OCP,SRP,,False,False,0.0,0,3.84,False,218.0,6916.0,1671.0,,,
two_agent,run_2,OCP_36,MODERATE,KOTLIN,OCP,SRP,,False,False,0.0,0,3.4,False,185.0,6791.0,1556.0,,,
two_agent,run_2,OCP_37,EASY,PYTHON,OCP,OCP,,True,True,1.0,1,2.35,True,41.0,935.0,194.0,,,
two_agent,run_2,OCP_38,EASY,PYTHON,OCP,OCP,,True,True,1.0,1,2.23,True,39.0,1028.0,197.0,,,
two_agent,run_2,OCP_39,EASY,PYTHON,OCP,OCP,,True,True,1.0,1,2.46,True,47.0,901.0,191.0,,,
two_agent,run_2,OCP_40,EASY,PYTHON,OCP,OCP,,True,True,1.0,1,2.27,True,43.0,1098.0,247.0,,,
two_agent,run_2,OCP_41,HARD,PYTHON,OCP,SRP,,False,False,0.0,0,4.51,False,375.0,11987.0,2980.0,,,
two_agent,run_2,OCP_42,HARD,PYTHON,OCP,SRP,,False,False,0.0,0,4.07,False,263.0,7531.0,1970.0,,,
two_agent,run_2,OCP_43,HARD,PYTHON,OCP,SRP,,False,False,0.0,0,5.07,False,317.0,11169.0,2855.0,,,
