model,model_key,violation_type,expected_violation,detected_violation,violation_match,status,failure_reason,language,item_id,response_length
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,KOTLIN,31,349
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,32,4172
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,33,2683
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,34,5521
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,KOTLIN,35,442
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,CSHARP,36,266
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,CSHARP,37,370
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,CSHARP,38,297
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,CSHARP,39,1045
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,CSHARP,40,341
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,CSHARP,41,277
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,CSHARP,42,632
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,CSHARP,43,447
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,CSHARP,44,3339
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,CSHARP,45,2811
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,CSHARP,46,3345
qwen2.5-coder32b,ocp--qwen2.5-coder32b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,CSHARP,47,8122
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,0,361
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,1,784
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,JAVA,2,654
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,3,390
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,4,741
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,5,2210
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,6,471
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,7,724
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,JAVA,8,2144
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,JAVA,9,834
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,JAVA,10,1732
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,JAVA,11,1847
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,12,248
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,13,1627
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,14,433
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,15,366
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,16,362
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,17,517
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,18,389
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,19,609
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,PYTHON,20,1581
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,PYTHON,21,1614
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,PYTHON,22,584
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,PYTHON,23,1907
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,24,470
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,KOTLIN,25,1144
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,26,1260
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,27,378
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,28,748
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,29,399
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,KOTLIN,30,1083
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,31,725
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,32,4164
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,33,970
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,34,1940
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,35,753
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,CSHARP,36,364
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,CSHARP,37,437
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,OCP,True,PASS,,CSHARP,38,1162
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,CSHARP,39,1198
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,CSHARP,40,890
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,CSHARP,41,1029
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,CSHARP,42,688
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,CSHARP,43,623
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,CSHARP,44,2149
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,CSHARP,45,728
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,CSHARP,46,1632
deepseek33b,ocp--deepseek33b-temp0-latest--example,OCP,OCP,,False,FAIL,EXTRACTION_FAILED,CSHARP,47,3685
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,JAVA,0,188
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,JAVA,1,192
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,JAVA,2,241
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,JAVA,3,194
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,JAVA,4,233
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,JAVA,5,191
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,JAVA,6,214
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,JAVA,7,191
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,JAVA,8,206
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,JAVA,9,250
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,JAVA,10,219
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,JAVA,11,188
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,PYTHON,12,209
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,PYTHON,13,215
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,PYTHON,14,211
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,PYTHON,15,212
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,PYTHON,16,188
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,PYTHON,17,191
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,PYTHON,18,218
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,PYTHON,19,189
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,PYTHON,20,209
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,PYTHON,21,205
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,PYTHON,22,221
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,PYTHON,23,193
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,KOTLIN,24,239
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,KOTLIN,25,254
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,KOTLIN,26,282
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,KOTLIN,27,287
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,KOTLIN,28,233
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,KOTLIN,29,188
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,KOTLIN,30,205
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,KOTLIN,31,191
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,32,237
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,KOTLIN,33,202
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,KOTLIN,34,187
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,KOTLIN,35,203
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,CSHARP,36,216
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,CSHARP,37,208
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,CSHARP,38,219
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,CSHARP,39,218
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,CSHARP,40,233
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,CSHARP,41,191
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,CSHARP,42,214
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,CSHARP,43,191
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,CSHARP,44,183
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,CSHARP,45,206
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,CSHARP,46,189
gpt-4o-mini,ocp--gpt-4o-mini--example,OCP,OCP,OCP,True,PASS,,CSHARP,47,193
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,DIP,True,PASS,,JAVA,0,334
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,DIP,True,PASS,,PYTHON,1,391
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,NONE,False,FAIL,WRONG_VIOLATION,KOTLIN,2,69
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,DIP,True,PASS,,C#,3,343
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,4,259
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,5,358
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,6,345
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,7,348
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,8,516
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,9,482
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,10,493
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,11,499
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,DIP,True,PASS,,JAVA,12,1299
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,DIP,True,PASS,,PYTHON,13,368
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,DIP,True,PASS,,KOTLIN,14,236
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,DIP,True,PASS,,C#,15,270
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,16,452
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,17,470
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,18,359
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,19,452
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,20,4817
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,21,7843
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,22,6357
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,23,4456
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,DIP,True,PASS,,JAVA,24,244
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,NONE,False,FAIL,WRONG_VIOLATION,PYTHON,25,69
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,NONE,False,FAIL,WRONG_VIOLATION,KOTLIN,26,69
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,DIP,True,PASS,,C#,27,226
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,28,358
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,29,238
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,30,359
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,31,352
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,32,429
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,33,422
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,34,433
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,35,434
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,36,350
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,37,297
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,38,222
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,39,367
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,40,336
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,PYTHON,41,586
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,KOTLIN,42,547
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,C#,43,284
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,44,4536
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,45,3692
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,46,3716
qwen2.5-coder32b,dip--qwen2.5-coder32b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,47,8877
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,0,1388
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,1,966
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,2,644
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,3,259
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,4,934
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,5,322
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,6,523
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,7,895
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,8,167
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,9,291
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,10,155
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,11,167
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,JAVA,12,1901
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,13,1107
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,14,399
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,15,595
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,16,133
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,17,133
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,18,133
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,19,133
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,20,133
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,21,178
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,22,906
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,23,986
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,24,998
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,NONE,False,FAIL,WRONG_VIOLATION,PYTHON,25,725
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,26,529
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,27,842
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,28,845
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,29,1144
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,30,1293
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,31,737
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,32,2848
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,33,145
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,34,536
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,35,408
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,36,527
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,37,1111
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,38,1217
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,39,862
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,40,887
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,41,133
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,NONE,False,FAIL,WRONG_VIOLATION,KOTLIN,42,700
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,43,835
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,JAVA,44,1028
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,PYTHON,45,2167
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,KOTLIN,46,6599
codellama70b,dip--codellama70b-temp0-latest--example,DIP,DIP,,False,FAIL,EXTRACTION_FAILED,C#,47,262
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,DIP,True,PASS,,JAVA,0,271
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,PYTHON,1,204
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,KOTLIN,2,208
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,SRP,False,FAIL,WRONG_VIOLATION,C#,3,204
gpt-4o-mini,dip--gpt-4o-mini--example,DIP,DIP,OCP,False,FAIL,WRONG_VIOLATION,JAVA,4,192
